user_id,user_location
1552,Tel Aviv
1553,Tel Aviv
1554,Eilat
1555,Eilat
1556,Jerusalem
1557,Jerusalem
1558,Tel Aviv
1559,Jerusalem
1560,Jerusalem
1561,Jerusalem
1562,Eilat
1563,Tel Aviv
1564,Haifa
1565,Haifa
1566,Tel Aviv
1567,Haifa
1568,Jerusalem
1569,Haifa
1570,Jerusalem
1571,Tel Aviv
1572,Haifa
1573,Jerusalem
1574,Jerusalem
1575,Eilat
1576,Kibuts Gesher
1577,Jerusalem
1578,Tel Aviv
1579,Jerusalem
1580,Jerusalem
1581,Eilat
1582,Haifa
1583,Haifa
1584,Tel Aviv
1585,Kibuts Gesher
1586,Jerusalem
1587,Tel Aviv
1588,Eilat
1589,Haifa
1590,Eilat
1591,Tel Aviv
1592,Jerusalem
1593,Tel Aviv
1594,Jerusalem
1595,Eilat
1596,Tel Aviv
1597,Haifa
1598,Eilat
1599,Jerusalem
1600,Tel Aviv
1601,Tel Aviv
1602,Jerusalem
1603,Jerusalem
1604,Tel Aviv
1605,Jerusalem
1606,Haifa
1607,Jerusalem
1608,Jerusalem
1609,Haifa
1610,Kibuts Gesher
1611,Haifa
1612,Eilat
1613,Eilat
1614,Tel Aviv
1615,Tel Aviv
1616,Jerusalem
1617,Haifa
1618,Tel Aviv
1619,Haifa
1620,Tel Aviv
1621,Tel Aviv
1622,Haifa
1623,Kibuts Gesher
1624,Tel Aviv
1625,Tel Aviv
1626,Tel Aviv
1627,Jerusalem
1628,Eilat
1629,Eilat
1630,Jerusalem
1631,Jerusalem
1632,Haifa
1633,Haifa
1634,Tel Aviv
1635,Haifa
1636,Jerusalem
1637,Jerusalem
1638,Tel Aviv
1639,Jerusalem
1640,Jerusalem
1641,Jerusalem
1642,Haifa
1643,Kibuts Gesher
1644,Jerusalem
1645,Eilat
1646,Tel Aviv
1647,Jerusalem
1648,Tel Aviv
1649,Jerusalem
1650,Jerusalem
1651,Jerusalem
1652,Eilat
1653,Tel Aviv
1654,Tel Aviv
1655,Jerusalem
1656,Jerusalem
1657,Tel Aviv
1658,Tel Aviv
1659,Haifa
1660,Tel Aviv
1661,Jerusalem
1662,Tel Aviv
1663,Kibuts Gesher
1664,Eilat
1665,Tel Aviv
1666,Eilat
1667,Eilat
1668,Jerusalem
1669,Tel Aviv
1670,Haifa
1671,Eilat
1672,Tel Aviv
1673,Jerusalem
1674,Haifa
1675,Jerusalem
1676,Tel Aviv
1677,Haifa
1678,Jerusalem
1679,Haifa
1680,Eilat
1681,Tel Aviv
1682,Haifa
1683,Eilat
1684,Jerusalem
1685,Haifa
1686,Jerusalem
1687,Kibuts Gesher
1688,Haifa
1689,Eilat
1690,Kibuts Gesher
1691,Jerusalem
1692,Jerusalem
1693,Jerusalem
1694,Haifa
1695,Haifa
1696,Jerusalem
1697,Tel Aviv
1698,Jerusalem
1699,Haifa
1700,Jerusalem
1701,Eilat
1702,Tel Aviv
1703,Jerusalem
1704,Jerusalem
1705,Jerusalem
1706,Kibuts Gesher
1707,Jerusalem
1708,Haifa
1709,Tel Aviv
1710,Eilat
1711,Jerusalem
1712,Haifa
1713,Jerusalem
1714,Eilat
1715,Eilat
1716,Haifa
1717,Haifa
1718,Haifa
1719,Haifa
1720,Eilat
1721,Kibuts Gesher
1722,Tel Aviv
1723,Jerusalem
1724,Tel Aviv
1725,Jerusalem
1726,Jerusalem
1727,Tel Aviv
1728,Haifa
1729,Tel Aviv
1730,Eilat
1731,Tel Aviv
1732,Haifa
1733,Jerusalem
1734,Eilat
1735,Eilat
1736,Tel Aviv
1737,Tel Aviv
1738,Eilat
1739,Jerusalem
1740,Tel Aviv
1741,Jerusalem
1742,Haifa
1743,Haifa
1744,Jerusalem
1745,Tel Aviv
1746,Jerusalem
1747,Tel Aviv
1748,Haifa
1749,Eilat
1750,Eilat
1751,Eilat
1752,Jerusalem
1753,Jerusalem
1754,Jerusalem
1755,Jerusalem
1756,Eilat
1757,Tel Aviv
1758,Eilat
1759,Eilat
1760,Jerusalem
1761,Haifa
1762,Jerusalem
1763,Tel Aviv
1764,Eilat
1765,Jerusalem
1766,Jerusalem
1767,Jerusalem
1768,Jerusalem
1769,Tel Aviv
1770,Jerusalem
1771,Jerusalem
1772,Haifa
1773,Jerusalem
1774,Jerusalem
1775,Jerusalem
1776,Jerusalem
1777,Eilat
1778,Haifa
1779,Haifa
1780,Jerusalem
1781,Kibuts Gesher
1782,Tel Aviv
1783,Tel Aviv
1784,Eilat
1785,Tel Aviv
1786,Tel Aviv
1787,Haifa
1788,Jerusalem
1789,Jerusalem
1790,Haifa
1791,Kibuts Gesher
1792,Haifa
1793,Tel Aviv
1794,Tel Aviv
1795,Jerusalem
1796,Kibuts Gesher
1797,Tel Aviv
1798,Jerusalem
1799,Jerusalem
1800,Jerusalem
1801,Tel Aviv
1802,Jerusalem
1803,Jerusalem
1804,Eilat
1805,Tel Aviv
1806,Eilat
1807,Jerusalem
1808,Haifa
1809,Eilat
1810,Jerusalem
1811,Eilat
1812,Tel Aviv
1813,Jerusalem
1814,Jerusalem
1815,Tel Aviv
1816,Jerusalem
1817,Haifa
1818,Jerusalem
1819,Tel Aviv
1820,Jerusalem
1821,Jerusalem
1822,Eilat
1823,Tel Aviv
1824,Jerusalem
1825,Tel Aviv
1826,Jerusalem
1827,Eilat
1828,Haifa
1829,Haifa
1830,Jerusalem
1831,Eilat
1832,Haifa
1833,Haifa
1834,Jerusalem
1835,Jerusalem
1836,Eilat
1837,Eilat
1838,Jerusalem
1839,Eilat
1840,Eilat
1841,Haifa
1842,Tel Aviv
1843,Eilat
1844,Tel Aviv
1845,Kibuts Gesher
1846,Jerusalem
1847,Jerusalem
1848,Haifa
1849,Eilat
1850,Eilat
1851,Jerusalem
1852,Jerusalem
1853,Jerusalem
1854,Tel Aviv
1855,Tel Aviv
1856,Jerusalem
1857,Haifa
1858,Haifa
1859,Haifa
1860,Jerusalem
1861,Haifa
1862,Jerusalem
1863,Jerusalem
1864,Tel Aviv
1865,Haifa
1866,Eilat
1867,Jerusalem
1868,Haifa
1869,Eilat
1870,Tel Aviv
1871,Haifa
1872,Tel Aviv
1873,Tel Aviv
1874,Jerusalem
1875,Tel Aviv
1876,Haifa
1877,Eilat
1878,Jerusalem
1879,Haifa
1880,Jerusalem
1881,Jerusalem
1882,Jerusalem
1883,Tel Aviv
1884,Haifa
1885,Haifa
1886,Jerusalem
1887,Jerusalem
1888,Haifa
1889,Haifa
1890,Haifa
1891,Eilat
1892,Eilat
1893,Eilat
1894,Haifa
1895,Jerusalem
1896,Haifa
1897,Jerusalem
1898,Eilat
1899,Tel Aviv
1900,Tel Aviv
1901,Haifa
1902,Haifa
1903,Jerusalem
1904,Haifa
1905,Jerusalem
1906,Jerusalem
1907,Tel Aviv
1908,Tel Aviv
1909,Haifa
1910,Jerusalem
1911,Haifa
1912,Haifa
1913,Eilat
1914,Eilat
1915,Tel Aviv
1916,Jerusalem
1917,Eilat
1918,Kibuts Gesher
1919,Eilat
1920,Tel Aviv
1921,Haifa
1922,Tel Aviv
1923,Eilat
1924,Kibuts Gesher
1925,Eilat
1926,Kibuts Gesher
1927,Tel Aviv
1928,Kibuts Gesher
1929,Jerusalem
1930,Eilat
1931,Tel Aviv
1932,Jerusalem
1933,Jerusalem
1934,Haifa
1935,Eilat
1936,Haifa
1937,Eilat
1938,Jerusalem
1939,Kibuts Gesher
1940,Jerusalem
1941,Haifa
1942,Haifa
1943,Jerusalem
1944,Tel Aviv
1945,Eilat
1946,Eilat
1947,Haifa
1948,Eilat
1949,Haifa
1950,Haifa
1951,Eilat
1952,Tel Aviv
1953,Jerusalem
1954,Jerusalem
1955,Jerusalem
1956,Kibuts Gesher
1957,Eilat
1958,Eilat
1959,Haifa
1960,Eilat
1961,Tel Aviv
1962,Haifa
1963,Jerusalem
1964,Haifa
1965,Tel Aviv
1966,Jerusalem
1967,Kibuts Gesher
1968,Jerusalem
1969,Jerusalem
1970,Jerusalem
1971,Jerusalem
1972,Kibuts Gesher
1973,Haifa
1974,Tel Aviv
1975,Haifa
1976,Jerusalem
1977,Eilat
1978,Jerusalem
1979,Jerusalem
1980,Eilat
1981,Jerusalem
1982,Haifa
1983,Jerusalem
1984,Eilat
1985,Jerusalem
1986,Haifa
1987,Jerusalem
1988,Tel Aviv
1989,Jerusalem
1990,Eilat
1991,Jerusalem
1992,Tel Aviv
1993,Eilat
1994,Eilat
1995,Haifa
1996,Tel Aviv
1997,Tel Aviv
1998,Jerusalem
1999,Jerusalem
2000,Haifa
2001,Kibuts Gesher
2002,Jerusalem
2003,Tel Aviv
2004,Tel Aviv
2005,Haifa
2006,Haifa
2007,Tel Aviv
2008,Haifa
2009,Tel Aviv
2010,Haifa
2011,Jerusalem
2012,Haifa
2013,Tel Aviv
2014,Jerusalem
2015,Eilat
2016,Tel Aviv
2017,Jerusalem
2018,Jerusalem
2019,Tel Aviv
2020,Eilat
2021,Jerusalem
2022,Haifa
2023,Jerusalem
2024,Haifa
2025,Kibuts Gesher
2026,Haifa
2027,Haifa
2028,Tel Aviv
2029,Tel Aviv
2030,Jerusalem
2031,Tel Aviv
2032,Kibuts Gesher
2033,Jerusalem
2034,Haifa
2035,Jerusalem
2036,Eilat
2037,Tel Aviv
2038,Jerusalem
2039,Tel Aviv
2040,Tel Aviv
2041,Jerusalem
2042,Jerusalem
2043,Kibuts Gesher
2044,Kibuts Gesher
2045,Haifa
2046,Jerusalem
2047,Eilat
2048,Eilat
2049,Eilat
2050,Tel Aviv
2051,Eilat
2052,Tel Aviv
2053,Tel Aviv
2054,Tel Aviv
2055,Tel Aviv
2056,Kibuts Gesher
2057,Jerusalem
2058,Jerusalem
2059,Tel Aviv
2060,Tel Aviv
2061,Tel Aviv
2062,Jerusalem
2063,Jerusalem
2064,Haifa
2065,Tel Aviv
2066,Tel Aviv
2067,Eilat
2068,Haifa
2069,Eilat
2070,Jerusalem
2071,Haifa
2072,Eilat
2073,Haifa
2074,Jerusalem
2075,Tel Aviv
2076,Haifa
2077,Eilat
2078,Tel Aviv
2079,Jerusalem
2080,Eilat
2081,Haifa
2082,Haifa
2083,Jerusalem
2084,Jerusalem
2085,Haifa
2086,Jerusalem
2087,Tel Aviv
2088,Eilat
2089,Haifa
2090,Tel Aviv
2091,Jerusalem
2092,Tel Aviv
2093,Tel Aviv
2094,Tel Aviv
2095,Tel Aviv
2096,Eilat
2097,Eilat
2098,Kibuts Gesher
2099,Tel Aviv
2100,Kibuts Gesher
2101,Jerusalem
2102,Haifa
2103,Jerusalem
2104,Jerusalem
2105,Haifa
2106,Eilat
2107,Kibuts Gesher
2108,Eilat
2109,Haifa
2110,Eilat
2111,Eilat
2112,Haifa
2113,Tel Aviv
2114,Jerusalem
2115,Jerusalem
2116,Tel Aviv
2117,Tel Aviv
2118,Tel Aviv
2119,Haifa
2120,Jerusalem
2121,Jerusalem
2122,Eilat
2123,Eilat
2124,Jerusalem
2125,Jerusalem
2126,Tel Aviv
2127,Tel Aviv
2128,Kibuts Gesher
2129,Haifa
2130,Tel Aviv
2131,Jerusalem
2132,Haifa
2133,Jerusalem
2134,Jerusalem
2135,Eilat
2136,Tel Aviv
2137,Tel Aviv
2138,Kibuts Gesher
2139,Eilat
2140,Jerusalem
2141,Jerusalem
2142,Tel Aviv
2143,Jerusalem
2144,Jerusalem
2145,Eilat
2146,Haifa
2147,Haifa
2148,Jerusalem
2149,Tel Aviv
2150,Jerusalem
2151,Haifa
2152,Tel Aviv
2153,Haifa
2154,Haifa
2155,Eilat
2156,Tel Aviv
2157,Tel Aviv
2158,Tel Aviv
2159,Haifa
2160,Jerusalem
2161,Eilat
2162,Haifa
2163,Tel Aviv
2164,Eilat
2165,Haifa
2166,Jerusalem
2167,Jerusalem
2168,Tel Aviv
2169,Tel Aviv
2170,Tel Aviv
2171,Haifa
2172,Haifa
2173,Tel Aviv
2174,Tel Aviv
2175,Jerusalem
2176,Haifa
2177,Kibuts Gesher
2178,Haifa
2179,Tel Aviv
2180,Jerusalem
2181,Tel Aviv
2182,Jerusalem
2183,Haifa
2184,Tel Aviv
2185,Eilat
2186,Jerusalem
2187,Kibuts Gesher
2188,Tel Aviv
2189,Eilat
2190,Eilat
2191,Jerusalem
2192,Tel Aviv
2193,Jerusalem
2194,Tel Aviv
2195,Jerusalem
2196,Jerusalem
2197,Haifa
2198,Haifa
2199,Tel Aviv
2200,Haifa
2201,Haifa
2202,Eilat
2203,Eilat
2204,Haifa
2205,Tel Aviv
2206,Kibuts Gesher
2207,Tel Aviv
2208,Jerusalem
2209,Tel Aviv
2210,Kibuts Gesher
2211,Eilat
2212,Tel Aviv
2213,Eilat
2214,Tel Aviv
2215,Tel Aviv
2216,Jerusalem
2217,Haifa
2218,Jerusalem
2219,Haifa
2220,Eilat
2221,Jerusalem
2222,Jerusalem
2223,Haifa
2224,Tel Aviv
2225,Kibuts Gesher
2226,Jerusalem
2227,Eilat
2228,Eilat
2229,Eilat
2230,Haifa
2231,Haifa
2232,Jerusalem
2233,Tel Aviv
2234,Eilat
2235,Eilat
2236,Jerusalem
2237,Tel Aviv
2238,Haifa
2239,Jerusalem
2240,Haifa
2241,Jerusalem
2242,Jerusalem
2243,Tel Aviv
2244,Haifa
2245,Tel Aviv
2246,Eilat
2247,Haifa
2248,Jerusalem
2249,Eilat
2250,Jerusalem
2251,Haifa
2252,Tel Aviv
2253,Kibuts Gesher
2254,Haifa
2255,Tel Aviv
2256,Eilat
2257,Haifa
2258,Haifa
2259,Haifa
2260,Eilat
2261,Eilat
2262,Jerusalem
2263,Tel Aviv
2264,Haifa
2265,Haifa
2266,Jerusalem
2267,Haifa
2268,Kibuts Gesher
2269,Eilat
2270,Haifa
2271,Eilat
2272,Jerusalem
2273,Kibuts Gesher
2274,Tel Aviv
2275,Kibuts Gesher
2276,Haifa
2277,Jerusalem
2278,Jerusalem
2279,Haifa
2280,Jerusalem
2281,Kibuts Gesher
2282,Eilat
2283,Haifa
2284,Jerusalem
2285,Jerusalem
2286,Jerusalem
2287,Eilat
2288,Tel Aviv
2289,Jerusalem
2290,Tel Aviv
2291,Eilat
2292,Haifa
2293,Jerusalem
2294,Tel Aviv
2295,Jerusalem
2296,Jerusalem
2297,Jerusalem
2298,Eilat
2299,Haifa
2300,Tel Aviv
2301,Kibuts Gesher
2302,Jerusalem
2303,Jerusalem
2304,Jerusalem
2305,Jerusalem
2306,Jerusalem
2307,Jerusalem
2308,Haifa
2309,Haifa
2310,Jerusalem
2311,Jerusalem
2312,Jerusalem
2313,Tel Aviv
2314,Haifa
2315,Haifa
2316,Haifa
2317,Tel Aviv
2318,Kibuts Gesher
2319,Tel Aviv
2320,Eilat
2321,Haifa
2322,Jerusalem
2323,Eilat
2324,Jerusalem
2325,Tel Aviv
2326,Haifa
2327,Jerusalem
2328,Eilat
2329,Jerusalem
2330,Haifa
2331,Haifa
2332,Haifa
2333,Kibuts Gesher
2334,Jerusalem
2335,Tel Aviv
2336,Haifa
2337,Haifa
2338,Haifa
2339,Tel Aviv
2340,Haifa
2341,Eilat
2342,Tel Aviv
2343,Haifa
2344,Eilat
2345,Eilat
2346,Tel Aviv
2347,Jerusalem
2348,Jerusalem
2349,Jerusalem
2350,Haifa
2351,Kibuts Gesher
2352,Jerusalem
2353,Haifa
2354,Tel Aviv
2355,Jerusalem
2356,Jerusalem
2357,Haifa
2358,Tel Aviv
2359,Haifa
2360,Eilat
2361,Eilat
2362,Jerusalem
2363,Eilat
2364,Eilat
2365,Kibuts Gesher
2366,Jerusalem
2367,Jerusalem
2368,Jerusalem
2369,Tel Aviv
2370,Haifa
2371,Kibuts Gesher
2372,Jerusalem
2373,Tel Aviv
2374,Haifa
2375,Eilat
2376,Haifa
2377,Haifa
2378,Haifa
2379,Haifa
2380,Haifa
2381,Jerusalem
2382,Eilat
2383,Haifa
2384,Kibuts Gesher
2385,Haifa
2386,Eilat
2387,Haifa
2388,Haifa
2389,Eilat
2390,Jerusalem
2391,Jerusalem
2392,Haifa
2393,Tel Aviv
2394,Tel Aviv
2395,Haifa
2396,Tel Aviv
2397,Jerusalem
2398,Eilat
2399,Haifa
2400,Haifa
2401,Jerusalem
2402,Haifa
2403,Eilat
2404,Tel Aviv
2405,Eilat
2406,Haifa
2407,Jerusalem
2408,Jerusalem
2409,Kibuts Gesher
2410,Jerusalem
2411,Eilat
2412,Eilat
2413,Eilat
2414,Eilat
2415,Haifa
2416,Haifa
2417,Haifa
2418,Tel Aviv
2419,Haifa
2420,Eilat
2421,Eilat
2422,Jerusalem
2423,Jerusalem
2424,Tel Aviv
2425,Eilat
2426,Haifa
2427,Tel Aviv
2428,Eilat
2429,Haifa
2430,Kibuts Gesher
2431,Jerusalem
2432,Tel Aviv
2433,Jerusalem
2434,Eilat
2435,Tel Aviv
2436,Tel Aviv
2437,Haifa
2438,Haifa
2439,Haifa
2440,Eilat
2441,Jerusalem
2442,Jerusalem
2443,Eilat
2444,Tel Aviv
2445,Eilat
2446,Jerusalem
2447,Eilat
2448,Eilat
2449,Kibuts Gesher
2450,Jerusalem
2451,Jerusalem
2452,Haifa
2453,Tel Aviv
2454,Tel Aviv
2455,Jerusalem
2456,Tel Aviv
2457,Eilat
2458,Haifa
2459,Haifa
2460,Jerusalem
2461,Jerusalem
2462,Tel Aviv
2463,Tel Aviv
2464,Tel Aviv
2465,Kibuts Gesher
2466,Jerusalem
2467,Haifa
2468,Haifa
2469,Haifa
2470,Jerusalem
2471,Tel Aviv
2472,Kibuts Gesher
2473,Jerusalem
2474,Jerusalem
2475,Tel Aviv
2476,Haifa
2477,Haifa
2478,Eilat
2479,Tel Aviv
2480,Tel Aviv
2481,Eilat
2482,Eilat
2483,Eilat
2484,Tel Aviv
2485,Tel Aviv
2486,Jerusalem
2487,Eilat
2488,Haifa
2489,Haifa
2490,Haifa
2491,Eilat
2492,Tel Aviv
2493,Jerusalem
2494,Jerusalem
2495,Haifa
2496,Jerusalem
2497,Tel Aviv
2498,Kibuts Gesher
2499,Jerusalem
2500,Eilat
2501,Tel Aviv
2502,Tel Aviv
2503,Eilat
2504,Haifa
2505,Eilat
2506,Jerusalem
2507,Jerusalem
2508,Eilat
2509,Haifa
2510,Kibuts Gesher
2511,Tel Aviv
2512,Haifa
2513,Eilat
2514,Kibuts Gesher
2515,Tel Aviv
2516,Jerusalem
2517,Jerusalem
2518,Haifa
2519,Jerusalem
2520,Tel Aviv
2521,Kibuts Gesher
2522,Tel Aviv
2523,Eilat
2524,Jerusalem
2525,Kibuts Gesher
2526,Haifa
2527,Jerusalem
2528,Tel Aviv
2529,Eilat
2530,Haifa
2531,Haifa
2532,Tel Aviv
2533,Haifa
2534,Jerusalem
2535,Jerusalem
2536,Haifa
2537,Tel Aviv
2538,Jerusalem
2539,Haifa
2540,Haifa
2541,Haifa
2542,Haifa
2543,Eilat
2544,Kibuts Gesher
2545,Jerusalem
2546,Eilat
2547,Haifa
2548,Tel Aviv
2549,Tel Aviv
2550,Haifa
2551,Jerusalem
2552,Tel Aviv
2553,Eilat
2554,Eilat
2555,Jerusalem
2556,Eilat
2557,Jerusalem
2558,Kibuts Gesher
2559,Jerusalem
2560,Tel Aviv
2561,Jerusalem
2562,Kibuts Gesher
2563,Jerusalem
2564,Haifa
2565,Haifa
2566,Tel Aviv
2567,Jerusalem
2568,Tel Aviv
2569,Kibuts Gesher
2570,Haifa
2571,Tel Aviv
2572,Jerusalem
2573,Jerusalem
2574,Jerusalem
2575,Eilat
2576,Tel Aviv
2577,Tel Aviv
2578,Jerusalem
2579,Haifa
2580,Jerusalem
2581,Tel Aviv
2582,Tel Aviv
2583,Kibuts Gesher
2584,Jerusalem
2585,Jerusalem
2586,Haifa
2587,Eilat
2588,Kibuts Gesher
2589,Jerusalem
2590,Eilat
2591,Haifa
2592,Haifa
2593,Haifa
2594,Jerusalem
2595,Jerusalem
2596,Haifa
2597,Jerusalem
2598,Haifa
2599,Tel Aviv
2600,Jerusalem
2601,Eilat
2602,Tel Aviv
2603,Haifa
2604,Haifa
2605,Jerusalem
2606,Haifa
2607,Haifa
2608,Haifa
2609,Tel Aviv
2610,Kibuts Gesher
2611,Jerusalem
2612,Eilat
2613,Eilat
2614,Tel Aviv
2615,Haifa
2616,Kibuts Gesher
2617,Haifa
2618,Haifa
2619,Haifa
2620,Jerusalem
2621,Kibuts Gesher
2622,Eilat
2623,Jerusalem
2624,Jerusalem
2625,Jerusalem
2626,Jerusalem
2627,Jerusalem
2628,Jerusalem
2629,Tel Aviv
2630,Jerusalem
2631,Haifa
2632,Haifa
2633,Tel Aviv
2634,Jerusalem
2635,Tel Aviv
2636,Jerusalem
2637,Jerusalem
2638,Jerusalem
2639,Eilat
2640,Jerusalem
2641,Eilat
2642,Kibuts Gesher
2643,Jerusalem
2644,Eilat
2645,Jerusalem
2646,Kibuts Gesher
2647,Jerusalem
2648,Tel Aviv
2649,Eilat
2650,Eilat
2651,Jerusalem
2652,Tel Aviv
2653,Tel Aviv
2654,Jerusalem
2655,Jerusalem
2656,Haifa
2657,Tel Aviv
2658,Eilat
2659,Tel Aviv
2660,Haifa
2661,Tel Aviv
2662,Kibuts Gesher
2663,Jerusalem
2664,Jerusalem
2665,Jerusalem
2666,Tel Aviv
2667,Jerusalem
2668,Kibuts Gesher
2669,Tel Aviv
2670,Eilat
2671,Eilat
2672,Eilat
2673,Jerusalem
2674,Kibuts Gesher
2675,Haifa
2676,Eilat
2677,Haifa
2678,Jerusalem
2679,Jerusalem
2680,Haifa
2681,Jerusalem
2682,Tel Aviv
2683,Jerusalem
2684,Haifa
2685,Tel Aviv
2686,Haifa
2687,Kibuts Gesher
2688,Kibuts Gesher
2689,Haifa
2690,Jerusalem
2691,Jerusalem
2692,Jerusalem
2693,Haifa
2694,Jerusalem
2695,Tel Aviv
2696,Tel Aviv
2697,Eilat
2698,Kibuts Gesher
2699,Tel Aviv
2700,Eilat
2701,Eilat
2702,Eilat
2703,Jerusalem
2704,Eilat
2705,Jerusalem
2706,Jerusalem
2707,Jerusalem
2708,Tel Aviv
2709,Haifa
2710,Tel Aviv
2711,Haifa
2712,Jerusalem
2713,Eilat
2714,Tel Aviv
2715,Jerusalem
2716,Haifa
2717,Jerusalem
2718,Tel Aviv
2719,Tel Aviv
2720,Jerusalem
2721,Eilat
2722,Eilat
2723,Tel Aviv
2724,Eilat
2725,Jerusalem
2726,Jerusalem
2727,Haifa
2728,Tel Aviv
2729,Haifa
2730,Haifa
2731,Eilat
2732,Jerusalem
2733,Haifa
2734,Tel Aviv
2735,Kibuts Gesher
2736,Eilat
2737,Haifa
2738,Tel Aviv
2739,Eilat
2740,Eilat
2741,Jerusalem
2742,Tel Aviv
2743,Eilat
2744,Kibuts Gesher
2745,Haifa
2746,Eilat
2747,Jerusalem
2748,Haifa
2749,Haifa
2750,Jerusalem
2751,Jerusalem
2752,Haifa
2753,Jerusalem
2754,Jerusalem
2755,Tel Aviv
2756,Haifa
2757,Haifa
2758,Tel Aviv
2759,Eilat
2760,Jerusalem
2761,Haifa
2762,Jerusalem
2763,Eilat
2764,Tel Aviv
2765,Tel Aviv
2766,Jerusalem
2767,Eilat
2768,Jerusalem
2769,Haifa
2770,Haifa
2771,Haifa
2772,Tel Aviv
2773,Tel Aviv
2774,Tel Aviv
2775,Tel Aviv
2776,Haifa
2777,Tel Aviv
2778,Haifa
2779,Jerusalem
2780,Tel Aviv
2781,Eilat
2782,Jerusalem
2783,Jerusalem
2784,Haifa
2785,Tel Aviv
2786,Jerusalem
2787,Eilat
2788,Jerusalem
2789,Eilat
2790,Jerusalem
2791,Jerusalem
2792,Jerusalem
2793,Tel Aviv
2794,Tel Aviv
2795,Kibuts Gesher
2796,Jerusalem
2797,Jerusalem
2798,Tel Aviv
2799,Tel Aviv
2800,Kibuts Gesher
2801,Haifa
2802,Tel Aviv
2803,Haifa
2804,Tel Aviv
2805,Tel Aviv
2806,Jerusalem
2807,Haifa
2808,Haifa
2809,Jerusalem
2810,Tel Aviv
2811,Tel Aviv
2812,Tel Aviv
2813,Jerusalem
2814,Eilat
2815,Tel Aviv
2816,Jerusalem
2817,Jerusalem
2818,Jerusalem
2819,Haifa
2820,Jerusalem
2821,Jerusalem
2822,Eilat
2823,Kibuts Gesher
2824,Jerusalem
2825,Jerusalem
2826,Eilat
2827,Jerusalem
2828,Haifa
2829,Tel Aviv
2830,Jerusalem
2831,Eilat
2832,Tel Aviv
2833,Kibuts Gesher
2834,Haifa
2835,Haifa
2836,Tel Aviv
2837,Tel Aviv
2838,Haifa
2839,Jerusalem
2840,Jerusalem
2841,Jerusalem
2842,Tel Aviv
2843,Jerusalem
2844,Eilat
2845,Tel Aviv
2846,Haifa
2847,Haifa
2848,Tel Aviv
2849,Jerusalem
2850,Kibuts Gesher
2851,Haifa
2852,Tel Aviv
2853,Haifa
2854,Jerusalem
2855,Eilat
2856,Tel Aviv
2857,Jerusalem
2858,Haifa
2859,Tel Aviv
2860,Jerusalem
2861,Jerusalem
2862,Jerusalem
2863,Jerusalem
2864,Tel Aviv
2865,Eilat
2866,Tel Aviv
2867,Tel Aviv
2868,Haifa
2869,Haifa
2870,Tel Aviv
2871,Haifa
2872,Haifa
2873,Eilat
2874,Tel Aviv
2875,Jerusalem
2876,Haifa
2877,Jerusalem
2878,Jerusalem
2879,Haifa
2880,Jerusalem
2881,Jerusalem
2882,Jerusalem
2883,Haifa
2884,Eilat
2885,Jerusalem
2886,Haifa
2887,Tel Aviv
2888,Jerusalem
2889,Tel Aviv
2890,Jerusalem
2891,Jerusalem
2892,Jerusalem
2893,Haifa
2894,Jerusalem
2895,Tel Aviv
2896,Eilat
2897,Jerusalem
2898,Tel Aviv
2899,Tel Aviv
2900,Eilat
2901,Jerusalem
2902,Tel Aviv
2903,Eilat
2904,Tel Aviv
2905,Haifa
2906,Jerusalem
2907,Haifa
2908,Tel Aviv
2909,Haifa
2910,Jerusalem
2911,Eilat
2912,Haifa
2913,Eilat
2914,Tel Aviv
2915,Eilat
2916,Tel Aviv
2917,Jerusalem
2918,Haifa
2919,Tel Aviv
2920,Jerusalem
2921,Eilat
2922,Jerusalem
2923,Kibuts Gesher
2924,Eilat
2925,Tel Aviv
2926,Eilat
2927,Haifa
2928,Haifa
2929,Haifa
2930,Haifa
2931,Tel Aviv
2932,Jerusalem
2933,Haifa
2934,Haifa
2935,Kibuts Gesher
2936,Jerusalem
2937,Tel Aviv
2938,Eilat
2939,Tel Aviv
2940,Haifa
2941,Tel Aviv
2942,Haifa
2943,Tel Aviv
2944,Tel Aviv
2945,Haifa
2946,Eilat
2947,Haifa
2948,Jerusalem
2949,Jerusalem
2950,Haifa
2951,Jerusalem
2952,Jerusalem
2953,Haifa
2954,Eilat
2955,Jerusalem
2956,Jerusalem
2957,Jerusalem
2958,Jerusalem
2959,Eilat
2960,Tel Aviv
2961,Tel Aviv
2962,Haifa
2963,Haifa
2964,Haifa
2965,Tel Aviv
2966,Haifa
2967,Haifa
2968,Haifa
2969,Eilat
2970,Jerusalem
2971,Haifa
2972,Jerusalem
2973,Jerusalem
2974,Tel Aviv
2975,Jerusalem
2976,Kibuts Gesher
2977,Eilat
2978,Jerusalem
2979,Eilat
2980,Tel Aviv
2981,Eilat
2982,Eilat
2983,Tel Aviv
2984,Kibuts Gesher
2985,Tel Aviv
2986,Tel Aviv
2987,Eilat
2988,Eilat
2989,Kibuts Gesher
2990,Haifa
2991,Tel Aviv
2992,Haifa
2993,Eilat
2994,Tel Aviv
2995,Tel Aviv
2996,Jerusalem
2997,Eilat
2998,Eilat
2999,Haifa
3000,Jerusalem
3001,Jerusalem
3002,Eilat
3003,Jerusalem
3004,Jerusalem
3005,Tel Aviv
3006,Tel Aviv
3007,Haifa
3008,Eilat
3009,Tel Aviv
